#{"t_start": 1701106442.4911065, "env_id": "None"}
r,l,t
641.60925,250,4180.44386
837.70294,250,4188.875354
799.28094,250,4192.771191
784.86804,250,4195.207659
805.2625,250,4200.641262
864.7421,250,4208.674523
723.5299,250,4212.506662
854.8392,250,4214.954119
478.76767,250,4220.379772
867.1529,250,4228.36238
547.45605,250,4232.16607
907.5998,231,4233.131518
812.7283,250,4239.992656
868.53094,250,4248.003927
882.9343,250,4251.842183
811.1108,250,4252.819315
719.5276,250,4260.05314
810.1125,250,4268.449758
888.97015,250,4272.372195
694.39307,250,4273.359837
865.98553,250,4280.322376
837.25323,250,4288.397941
599.40485,250,4292.187564
840.1419,250,4293.181287
861.97754,250,4300.137786
733.3319,250,4308.284287
550.32574,250,4312.08291
650.00006,250,4313.053021
811.8634,250,4320.042574
780.5016,250,4390.770854
775.40845,250,4394.600098
803.0091,250,4395.617906
495.74344,250,4402.809174
859.1824,250,4411.300721
845.7609,250,4415.203072
813.04236,250,4416.172112
834.93176,250,4423.173602
853.4868,250,4431.209802
820.96173,250,4434.99584
892.4239,250,4435.953452
868.42017,250,4442.833385
614.22925,242,4450.251336
901.9993,245,4454.266816
851.4556,250,4455.622634
881.5502,250,4462.5667
838.84973,250,4470.091329
772.4358,222,4471.897986
571.5968,250,4475.518636
171.68427,139,4481.320728
823.54584,250,4482.75089
727.5407,241,4491.639318
843.7082,250,4496.015115
867.1526,250,4501.631757
816.6654,250,4503.038123
466.13733,242,4510.905423
403.7853,194,4511.368235
789.24164,250,4521.397289
845.84644,250,4522.728362
770.9378,227,4529.14183
470.03317,250,4530.504947
701.2098,225,4540.373351
794.93945,250,4541.038761
534.5323,220,4546.525417
793.9395,250,4550.241985
147.71846,148,4615.303926
191.58722,162,4615.770776
838.5657,250,4629.265074
849.61035,250,4633.125181
830.5543,250,4635.703593
843.14215,250,4636.196356
843.7079,250,4649.411699
885.50653,250,4653.193557
840.78894,250,4655.664905
786.956,250,4656.171702
884.55524,250,4669.403369
604.14124,250,4673.157861
730.8609,250,4675.625154
788.8883,250,4676.125906
864.1552,250,4689.161469
855.0556,250,4692.859423
882.877,250,4695.303515
864.9679,250,4695.783248
870.68384,250,4709.429128
716.128,250,4713.273893
850.9797,250,4715.820433
885.6607,250,4716.284051
814.08887,250,4729.294907
845.0957,250,4732.918807
885.347,250,4735.339505
855.8824,250,4735.831753
863.70844,250,4748.865759
838.62604,250,4752.591732
874.3583,250,4755.184636
861.2682,250,4755.687325
893.00635,250,4768.64164
870.4797,250,4772.325475
861.80457,250,4774.74442
881.9468,250,4775.255312
387.89026,250,4853.656623
568.874,250,4857.425252
724.6152,250,4859.910268
826.15436,250,4860.409989
804.59155,250,4873.692749
476.47052,250,4877.490062
862.8387,250,4879.955634
620.0003,250,4880.45338
396.68854,250,4893.633456
759.9333,250,4897.38582
780.50183,250,4899.83311
872.3302,250,4900.326621
217.24141,250,4913.312018
795.1036,250,4917.038975
837.74066,250,4919.483144
840.1981,250,4919.966911
692.7283,250,4933.494576
696.4901,250,4937.367458
826.057,250,4939.939967
787.8189,250,4940.433864
819.29706,250,4953.55605
891.9687,250,4957.190471
871.3238,250,4959.620766
203.887,250,4960.116737
414.70547,250,4973.110349
803.3327,250,4976.82726
771.4291,250,4979.296049
800.6855,250,4979.788844
707.8157,250,4993.026853
854.83875,250,4996.798314
516.9498,250,4999.28687
737.6608,250,4999.794776
825.7933,250,5077.830746
870.1488,250,5081.547486
735.3289,250,5084.015892
830.06915,250,5084.511621
791.1555,250,5097.649196
875.08636,250,5101.39035
827.867,250,5103.866279
693.81525,250,5104.376018
527.00934,250,5117.599827
892.72815,250,5121.312705
764.7672,250,5123.810104
809.3951,250,5124.295367
848.38715,250,5137.304429
889.61694,250,5140.994293
885.29407,250,5143.410725
896.2958,250,5143.899459
867.7422,250,5157.448588
475.0911,250,5161.313684
857.143,250,5163.867112
398.37207,250,5164.351979
910.89954,223,5175.286537
799.67633,250,5181.165733
642.2687,250,5183.637577
862.1986,250,5184.141975
856.8093,250,5195.134765
829.4475,250,5200.975145
839.8475,250,5203.438082
853.1753,250,5203.930864
801.0981,250,5214.942454
780.25885,250,5220.793637
778.0498,250,5223.26653
480.8584,250,5223.767423
433.83585,250,5299.563671
913.9986,215,5302.664903
854.54407,250,5307.905339
892.6201,250,5308.401088
888.8467,250,5319.36098
739.6204,250,5322.490586
877.56244,250,5327.768142
879.8643,250,5328.28154
671.80963,250,5339.31808
266.77225,250,5342.446432
584.37335,250,5347.697367
847.91516,250,5348.195665
894.0103,250,5359.255243
886.013,250,5362.311113
835.9398,250,5367.472841
822.2208,250,5367.971687
791.696,250,5379.268231
878.3368,250,5382.501124
880.58215,250,5387.934644
515.6592,250,5388.438439
764.86633,250,5399.458604
626.641,250,5402.540253
910.5013,224,5405.669508
816.38617,250,5408.200367
877.186,250,5419.080112
805.1356,250,5422.159059
858.4895,250,5425.320403
732.7539,250,5427.842868
916.30066,210,5438.629329
843.5194,250,5438.719851
809.4079,250,5444.993804
878.64465,250,5447.516699
846.1262,250,5458.946813
858.64435,250,5459.048331
822.838,250,5528.889495
896.53723,250,5531.41201
904.6994,239,5541.363384
768.3247,250,5542.336968
874.07275,250,5548.543005
910.1,225,5549.105588
329.04358,250,5561.084072
598.9591,250,5562.04538
847.18353,250,5568.305833
864.78925,250,5568.88025
733.90906,250,5580.754111
885.1842,250,5581.7419
867.27295,250,5587.915222
770.6291,250,5588.490101
844.82794,250,5600.893902
842.952,250,5601.90033
834.30554,250,5608.370816
801.02246,250,5608.970914
886.5297,250,5621.245864
696.9898,250,5622.229006
903.3986,242,5627.821999
811.11084,250,5629.03487
803.65204,250,5641.031034
630.64,250,5641.983317
912.6016,219,5646.293565
522.29205,250,5647.601922
844.44293,250,5661.06333
851.5546,250,5662.038541
850.46436,250,5666.429259
884.66205,250,5667.698517
925.59875,186,5676.068241
825.4645,250,5682.404215
865.5171,250,5686.966616
821.7051,250,5688.292069
821.8222,250,5759.248379
881.54956,250,5765.273899
751.4847,250,5769.602075
775.81683,250,5770.859851
806.2488,250,5778.993048
771.9703,250,5785.008382
870.80237,250,5789.345396
733.9478,250,5790.632682
847.7126,250,5798.737308
883.4011,250,5804.737857
851.67163,250,5809.113316
832.51514,250,5810.387662
831.8169,250,5818.812459
774.5748,250,5825.036032
422.25958,230,5827.860094
896.60815,250,5830.821075
594.0046,250,5839.088991
917.8983,206,5844.439791
868.5307,250,5845.171559
782.6959,250,5850.838502
853.734,250,5859.032183
789.7947,250,5864.337033
778.3779,250,5865.053466
414.70642,250,5870.572983
676.69806,250,5878.693769
813.79407,250,5883.914037
809.4197,250,5884.622723
802.4395,250,5890.20245
829.5293,250,5898.463015
439.39825,215,5901.025137
893.0539,250,5904.676542
25.190443,91,5905.8893
855.4628,250,5910.490984
789.63043,250,5984.228323
174.01677,248,5987.51523
822.6011,250,5988.88212
819.6134,250,5993.365225
732.72736,250,6011.420398
811.0295,250,6016.932965
829.5776,250,6019.237161
683.2683,250,6028.394661
807.84863,250,6039.556687
814.08954,250,6043.021096
867.03186,250,6044.441985
810.5949,250,6049.116557
775.7581,250,6060.419779
796.34247,250,6063.872124
708.5809,250,6065.254709
820.31696,250,6069.902891
727.04333,250,6081.230286
826.0444,250,6084.731069
719.5706,250,6086.115717
850.52783,250,6090.735769
853.3046,250,6102.004114
833.75336,250,6105.439852
704.79486,250,6106.876801
915.8983,211,6108.273105
869.0716,250,6122.550753
778.89044,250,6125.997775
827.6715,250,6127.423325
650.0003,250,6128.841094
803.1119,250,6143.222371
841.747,250,6146.722678
813.6688,250,6148.145582
870.8026,250,6149.52634
782.14246,250,6227.783495
817.2184,250,6231.110012
883.2755,250,6232.465493
